customer_id,customer_billing_city,customer_billing_state,customer_billing_zip,customer_billing_country,customer_since,customer_purchases,customer_area_code,customer_email_from,customer_email_ext,customer_is_business,customer_total_value
3882,East Lansing,MI,48825,USA,3/23/2012,1, ,yahoo.com,com,0,37.66
1688,Bay Shore,NY,11706,US,3/31/2010,0,631,hotmail.com,com,0,0
4791,highlands rancg,CO,80130,USA,2/23/2015,1, ,personal domain, ,0,23.02
1493,Columbus,OHIO,43231,US,3/5/2010,0,614,att.net,net,1,0
1337,Vacaville,CA,95687,US,2/8/2010,1,707,aol.com,com,0,19.76
60,Wild Horse,COLORADO,80862,US,9/20/2008,0,719,hotmail.com,com,0,0
2618,St. Louis,MO,63143,USA,12/5/2010,1,314,personal domain, ,0,19.39
1087,Puryear,TN,38251,US,12/12/2009,1,731,hotmail.com,com,0,55.05
2722,BRUSH PRAIRIE,WA,98606,USA,1/20/2011,1,503,yahoo.com,com,0,31.69
2983,Mabton,WA,98935,USA,3/26/2011,1,509,yahoo.com,com,0,19.74
3979,Orwell,OH,44076,USA,5/2/2012,3,440,personal domain,com,1,112.84
2962,Natick,MA,1760,USA,3/20/2011,1, ,verizon.net,net,0,35.05
1636,Bradenton,FL,34208,US,3/23/2010,1,941,aol.com,com,0,9.88
1754,Gaston,IN,47342,US,4/13/2010,1,765,personal domain,org,0,94.8
2699,Keaau,HI,96749,USA,1/13/2011,1, ,gmail.com,com,0,33.43
1424,North Las Vegas,NEVADA,89031,US,2/24/2010,1,702,cox.net,net,0,39.52
2353,High Point,NC,27262,USA,8/26/2010,2,336,personal domain,net,1,245.89
2256,Hainesville,IL,60073,USA,8/1/2010,1,586,yahoo.com,com,0,35.24
1592,Mohawk,NY,13407,US,3/17/2010,1,315,aol.com,com,0,108.88
1864,Chester,VA,23831,US,5/4/2010,1,808,yahoo.com,com,0,77.7
3598,Gainesville,FL,32606,USA,10/16/2011,1,352,cox.net,net,0,16.91
1852,Bakersfield,CA,93306,US,5/3/2010,1,661,gmail.com,com,0,23.97
1257,Greenfield,MA,1301,US,1/26/2010,1,413,gmail.com,com,1,17.91
3391,Bedford,IN,47421,USA,7/20/2011,1,812,yahoo.com,com,0,31.07
3358,Sarasota,FL,34241,USA,7/7/2011,1,941,personal domain,com,0,45.12
674,Hattiesburg,AL,39402,US,9/3/2009,0,662,aol.com,com,0,0
1818,Harding,PA,18643,US,4/27/2010,1,570,personal domain,com,0,26.84
1106,Medford,NJ,8055,US,12/14/2009,0,,personal domain,org,0,0
4638,Kenosha,WI,53144,USA,1/27/2014,0,847,gmail.com,com,1,0
624,Harrisburg,PA,17111,US,8/22/2009,1,717,verizon.net,net,0,33.46
2212,Fenwick Island,DE,19944,USA,7/19/2010,1, ,aol.com,com,0,19.89
621,Damascus,OR,97089,US,8/21/2009,1,503,yahoo.com,com,0,35.5
346,Houston,TX,77059,US,5/20/2009,1,281,yahoo.com,com,0,240.37
757,Mount Olive,AL,35117,US,9/25/2009,0,205,gmail.com,com,0,0
2633,Meriden,CT,6450,USA,12/10/2010,1,203,att.net,net,0,32.38
1586,St. Peters,MO,63376,US,3/16/2010,0,636,yahoo.com,com,0,0
1348,Albany,OR,97322,US,2/10/2010,1,541,hotmail.com,com,0,104.23
3718,Jefferson,OR,97352,USA,1/4/2012,1, ,gmail.com,com,0,35.32
4080,Foster,RI,2825,USA,6/21/2012,1,860,gmail.com,com,0,48.76
4136,Aurora,IL,60504,USA,8/5/2012,1,630,yahoo.com,com,0,29.26
96,Chatsworth,CA,91311,US,11/8/2008,1,818,sbcglobal.net,net,0,33.92
413,Tucson,ARIZONA,85705,US,6/10/2009,1,520,aol.com,com,0,20.73
593,Kansas City,MO,64133,US,8/14/2009,1,816,hotmail.com,com,1,38.08
3922,Franklin,IN,46131,USA,4/5/2012,1,317,personal domain, ,0,57.98
1028,Montague,P.E.I.,C0A 1R0,CA,11/30/2009,0,902,hotmail.com,com,1,0
242,Brentwood,MD,20722,US,4/2/2009,0,240,personal domain,com,1,0
1389,Jermyn,PA,18433,US,2/16/2010,0,570,hotmail.com,com,0,0
611,San Diego,CA,92166,US,8/18/2009,0,760,yahoo.com,com,1,0
451,Sparks,NV,89434,US,6/24/2009,9,775,personal domain,com,1,1150.06
1790,Victor,IOWA,52347,US,4/21/2010,1,319,hotmail.com,com,0,27.48
406,Nashville,TN,37211,US,6/9/2009,0,615,live.com,com,1,0
2587,Dowagiac,MI,49047,USA,11/26/2010,1,269,yahoo.com,com,0,63.51
4680,Caledonia,WI,53108,USA,3/25/2014,1, ,aol.com,com,0,51.43
2936,Fort pierce,FL,34982-8553,USA,3/15/2011,1, ,personal domain, ,0,34.34
335,Mooresville,IN,46158,US,5/19/2009,0,317,gmail.com,com,1,0
3872,Comstock Park,MI,49321,USA,3/18/2012,0,616,gmail.com,com,1,0
411,Ridgefield,CT,6877,US,6/10/2009,6,203,comcast.net,net,1,0
3914,Ennis,TX,75119,USA,4/3/2012,0,972,att.net,net,1,0
3910,North Las Vegas,NV,89084,USA,3/31/2012,2,702,gmail.com,com,0,90.51
333,Aberdeen,WA,98520,US,5/19/2009,2,,comcast.net,net,1,0
2348,rocky mount,MO,65072,USA,8/25/2010,1,573,charter.net,net,0,19.89
3034,Columbus,OH,43219,USA,4/5/2011,1,614,yahoo.com,com,0,60.6
522,Nicollet,MN,56074,US,7/23/2009,1,507,yahoo.com,com,0,44.95
963,Palmyra,NEW JERSEY,8065,US,11/10/2009,0,609,aol.com,com,0,0
3974,Dayton,OH,45458,USA,4/28/2012,1,937,personal domain, ,0,26.1
1329,Kent,WA,98032,US,2/8/2010,1,206,aol.com,com,0,38.14
3359,Naperville,IL,60564,USA,7/7/2011,1,630,personal domain,org,0,269.15
166,Phoenix,AZ,85037,US,2/10/2009,1,623,aol.com,com,0,53.9
4671,Elko,NV,89801,USA,3/6/2014,2,775,hotmail.com,com,0,63.83
4653,kensington,NH,3833,USA,2/11/2014,1, ,personal domain, ,0,25.93
518,Raeford,NC,28376,US,7/22/2009,1,910,embarqmail.com,com,0,0
3686,Cooper City,FL,33328,USA,12/6/2011,1, ,gmail.com,com,0,31.43
2985,Springfield,MO,65807,USA,3/27/2011,1,417,personal domain, ,0,158.03
3797,palo Alto,CA,94301,USA,2/16/2012,1,917,gmail.com,com,0,48.28
4570,Walnut,CA,91789,USA,9/13/2013,1,951,personal domain,com,0,16.93
820,Green Valley,AZ,85622,US,10/9/2009,0,530,gmail.com,com,0,0
4483,BIO,-,46500,FRA,5/22/2013,1,66,personal domain,fr,0,164.82
3118,Azusa,CA,91702,USA,4/26/2011,1,626,aol.com,com,0,32.84
1623,Beaver Falls,PA,15010,US,3/22/2010,1,724,yahoo.com,com,0,17.5
4375,Boise,ID,83706,USA,2/5/2013,1,208,personal domain,com,0,333.23
2461,Malin,OR,97632,USA,10/3/2010,1,541,centurytel.net,net,0,126.91
3903,Philadelphia,PA,19103-1598,USA,3/29/2012,1, ,comcast.net,net,0,37.86
721,Lafayette,IN,47905,US,9/15/2009,0,765,personal domain,com,0,0
2354,Holly Hill,FL,32117,USA,8/26/2010,0,386,yahoo.com,com,1,0
37,Louisville,TN,37777,US,8/11/2008,1,865,aol.com,com,0,12.23
3327,Rensselaer,IN,47978,USA,6/24/2011,1, ,personal domain, ,0,40.75
2612,VOORHESS,NJ,8043,USA,12/1/2010,1,856,yahoo.com,com,0,82.09
2131,Kettering,OH,45409,US,6/29/2010,1,937,hotmail.com,com,0,55.2
3503,Richmond,VA,23230,USA,9/7/2011,0,804,personal domain,com,1,0
1289,Bay City,MI,48708,US,1/31/2010,1,989,yahoo.com,com,0,23.26
3267,Houston,TX,77035-5423,USA,6/5/2011,1,713,personal domain,com,0,106.86
566,Inkster,MICHIGAN,48141,US,8/8/2009,7,734,gmail.com,com,0,430.31
4747,Nipomo,CA,93444,USA,9/12/2014,1, ,yahoo.com,com,0,15.86
3777,San Tan Valley,AZ,85140,USA,2/7/2012,1,480,personal domain,com,0,13.49
356,Sussex,WI,53089,US,5/23/2009,0,262,yahoo.com,com,1,0
1046,Seattle,WA,98125,US,12/4/2009,0,206,aol.com,com,0,0
2125,Pecatonica,ILLINOIS,61063,US,6/28/2010,0,815,hotmail.com,com,1,0
367,Eastsound,WA,98245,US,5/27/2009,2,,personal domain,com,1,0
253,Duncanville,TX,75138,US,4/13/2009,2,469,personal domain,biz,1,0
3731, , , , , ,0, ,gmail.com,com,0,0
3849,Mankato,MN,56001,USA,3/7/2012,1,507,personal domain,edu,0,184.34
1357,Littleton,CO,80127,US,2/11/2010,0,720,live.com,com,0,0
2879,Evansville,IN,47715,USA,3/2/2011,1,612,yahoo.com,com,0,13.93
2472,Indianapolis,IN,46218,USA,10/6/2010,0,317,sbcglobal.net,net,1,0
4402,Corydon,IA,50060,USA,2/28/2013,1, ,hotmail.com,com,0,56.24
1880,East Peoria,IL,61611,US,5/6/2010,1,309,comcast.net,net,0,62.52
2615,Longmont,CO,80504,USA,12/4/2010,1, ,personal domain,net,0,32.17
1656,Ventura,CA,93004,US,3/26/2010,1,805,hotmail.com,com,0,49.36
1945,Union,KY,41091,US,5/16/2010,0,859,yahoo.com,com,0,0
4558,Davis,CA,95617,USA,8/14/2013,1,530,yahoo.com,com,0,39.69
801,Clayton,CA,94517-1134,US,10/5/2009,1,925,personal domain,net,0,33.54
1511,Pittsburgh,PA,15206,US,3/8/2010,1,412,gmail.com,com,1,0
906,Houston,TX,77014,US,10/30/2009,0,832,yahoo.com,com,1,0
4794,Rochester,NY,14624,USA,2/27/2015,1,585,gmail.com,com,0,12.64
4013,Wasilla,AK,99623,USA,5/16/2012,1,763,gmail.com,com,0,29.54
3488,Brooklyn,MI,49230,USA,8/30/2011,1,517,hotmail.com,com,0,44.41
422,Tampa,FL,33626,US,6/14/2009,1,813,personal domain,com,0,59.45
1026,Fallon,NV,89406,US,11/29/2009,1,775,gmail.com,com,0,38.54
514,Olney,ILLINOIS,62450,US,7/20/2009,0,573,hotmail.com,com,0,0
1693,La Porte,INDIANA,46350,US,4/2/2010,0,219,hotmail.com,com,0,0
436,Pasadena,TX,77502,US,6/18/2009,0,,hotmail.com,com,0,0
1677,Carroll,IA,51401,US,3/29/2010,1,712,personal domain,net,1,100.43
4667,ROCKFORD,TN,37853,USA,2/28/2014,1, ,att.net,net,0,59.66
380,St. Thomas,USVI,802,US,6/1/2009,0,340,hotmail.com,com,1,0
3977,Munster,IN,46321,USA,5/1/2012,1,219,personal domain,org,1,87.69
2085,Pearland,TEXAS,77581,US,6/19/2010,0,832,comcast.net,net,0,0
1085,Exeter,NE,68351,US,12/11/2009,0,402,yahoo.com,com,0,0
3462,IMLAY CITY,MI,48444,USA,8/23/2011,1, ,personal domain,net,0,47.44
4847,Portland,OR,97266,USA,6/25/2015,1,503,personal domain,org,0,25.13
875,Lexington,IN,47138,US,10/21/2009,1,812,hotmail.com,com,0,36.77
2997,Avondale,CO,81022,USA,3/28/2011,1, ,hotmail.com,com,0,11.38
4383,Joliet,IL,60435,USA,2/10/2013,1,815,personal domain,org,0,58.52
1641,Rockingham,NC,28379,US,3/24/2010,0,910,yahoo.com,com,1,0
4500,Bismarck,ND,58504,USA,6/3/2013,1, ,hotmail.com,com,0,29.71
1490,Limington,ME,4049,US,3/5/2010,1,207,hotmail.com,com,1,48.98
372,Moxee,WA,98936,US,5/27/2009,2,509,personal domain,com,1,0
3438,Clovis,CA,93619,USA,8/11/2011,1,559,hotmail.com,com,0,20.71
2183,Hastings,MN,55033,USA,7/12/2010,1,651,msn.com,com,0,60.98
3826,sunrise,FL,33313,USA,2/28/2012,1,954,personal domain,org,0,109.23
3537,Midlothian,TX,76065,USA,9/20/2011,1, ,yahoo.com,com,0,10.44
3913,Boyertown,PA,19512,USA,4/2/2012,3,610,personal domain,com,0,346.54
1441,Lawrence,KS,66044,US,2/26/2010,0,785,gmail.com,com,0,0
4799,Wyoming,OH,45215,USA,3/16/2015,1, ,cinci.rr.com,com,0,99.66
1172,Madison Heights,MI,48071,US,1/6/2010,0,248,sbcglobal.net,net,1,0
3592,Taylorsville,UT,84123,USA,10/13/2011,1,208,personal domain,com,0,43.65
1503,Dover,PA,17315,US,3/7/2010,1,717,hotmail.com,com,0,28.14
2923,Muscatine,IA,52761,USA,3/13/2011,1,563,hotmail.com,com,0,100.3
1381,Corydon,IOWA,50060,US,2/15/2010,0,641,personal domain,net,1,0
465,Sayville,NY,11782,US,7/2/2009,1,631,aol.com,com,0,135.51
4154,Vale,OR,97918,USA,8/12/2012,1,541,personal domain,com,0,16.15
996,Chicago,ILLINOIS,60611,US,11/21/2009,1,131,aol.com,com,0,34.62
1213,Moore,OK,73153,US,1/16/2010,1,405,cox.net,net,0,17.5
2291,Avondale,AZ,85392,USA,8/11/2010,1,623,cox.net,net,0,64.45
1497,Rexburg,ID,83440,US,3/6/2010,0,360,gmail.com,com,0,0
3646,Gordonville,PA,17529,USA,11/17/2011,1, ,gmail.com,com,0,44.17
1947,Thatcher,AZ,85552,US,5/17/2010,1,928,personal domain,gov,0,39.12
1792,Irvine,CALIFORNIA,92620,US,4/21/2010,1,949,cox.net,net,1,28.14
3075,Elk Point,AB,T0A 1A0,CAN,4/15/2011,1,780,personal domain,ca,0,93.41
209,Scottsdale,AZ,85254,US,3/18/2009,0,602,personal domain,com,1,0
4762,henderson,NV,89052,USA,11/4/2014,1, ,cox.net,net,0,37.99
4122,Franklin,IN,46131,USA,7/22/2012,1,317,yahoo.com,com,0,19.14
2331,Lubbock,TX,79416,USA,8/22/2010,1, ,hotmail.com,com,0,33.46
4686,Comstock Park,MI,49321,USA,4/11/2014,1,616,yahoo.com,com,0,35.45
453,Comstock Park,MI,49321,US,6/26/2009,2,616,personal domain,com,1,116.04
4595,Alamonte Springs,FL,32714, ,10/12/2013,1,407,cfl.rr.com,com,1,42.24
180,Weatherford,TX,76087,US,2/20/2009,0,817,gmail.com,com,0,0
3479,American Fork,UT,84003,USA,8/26/2011,1,801,personal domain, ,0,82.55
1316,Dixon,ILLINOIS,61021,US,2/6/2010,1,815,yahoo.com,com,0,188.24
2295,Cadott,WI,54727,USA,8/13/2010,1, ,yahoo.com,com,0,26.66
1420,Fremont,NEBRASKA,68025,US,2/24/2010,1,402,yahoo.com,com,1,25.01
3218,New Berlin,PA,17855,USA,5/21/2011,1,579,ptd.net,net,0,21.44
1782,Stony Brook,NY,11790,US,4/20/2010,1,631,gmail.com,com,0,118.56
3073,West Hollywood,CA,90046,USA,4/15/2011,2,323,aol.com,com,0,117.29
560,Brooklyn,NY,11204,US,8/6/2009,2,800,aol.com,com,1,48.74
154,Katy,TEXAS,77494,US,1/23/2009,1,281,comcast.net,net,0,41.9
1893,Guilford,IN,47022,US,5/8/2010,1,513,yahoo.com,com,0,5.21
1766,Hallandale,FL,33008,US,4/15/2010,1,305,mac.com,com,1,197.6
3717,Newberry,FL,32669,USA,1/4/2012,1,352,yahoo.com,com,0,74.13
576,Phoenix,AZ,85016,US,8/10/2009,1,602,hotmail.com,com,0,56.21
2736,tampa,FL,33618,USA,1/25/2011,1, ,gmail.com,com,0,32.38
1344,Phoenix,ARIZONA,85018,US,2/9/2010,1,602,yahoo.com,com,0,35.89
4404,portola valley,CA,94028,USA,3/5/2013,1,650,aol.com,com,0,58.19
4767,Kirksey,KY,42054,USA,11/15/2014,1,270,personal domain,net,0,43.84
3431,Nahant,MA,1908,USA,8/8/2011,1,781,personal domain, ,0,107.39
2529,methuen,MA,1844,USA,10/31/2010,1,978,hotmail.com,com,0,94.96
2276,Hampstead,MD,21074,USA,8/9/2010,1,410,hotmail.com,com,0,62.05
460,Concord,CA,94521,USA,6/29/2009,1,925,personal domain,net,1,57.06
2839,St. Paul,MN,55106, ,2/21/2011,0,717,personal domain,net,1,0
1701,Wesley Chapel,FL,33545,US,4/4/2010,1,732,hotmail.com,com,0,78.79
4408,Richmond Hill,GA,3132,USA,3/10/2013,0,912,yahoo.com,com,1,0
1015,Birmingham,AL,35215,US,11/26/2009,1,205,aol.com,com,0,16.46
38,Wickliffe,OH,44092,US,8/15/2008,1,440,hotmail.com,com,1,48.83
3492,Algona,IA,50511,USA,9/1/2011,1,515,gmail.com,com,1,49.4
568,Orem,UT,84097,US,8/8/2009,0,801,yahoo.com,com,0,0
1562,Yorkville,IL,60560,US,3/14/2010,1,708,yahoo.com,com,0,19.76
2996,North Miami,FL,33181,USA,3/28/2011,1, ,personal domain,edu,0,32.38
3152,Portland,OR,97223,USA,5/4/2011,1,503,gmail.com,com,0,57.36
3408,Mead,WA,99021,USA,7/26/2011,1,509,comcast.net,net,0,102.27
1471,Akron,OH,44312,US,3/2/2010,0,330,aol.com,com,0,0
1939,Nashville,TN,37204,US,5/16/2010,1,615,personal domain,edu,0,15.09
4427,Buford,GA,30519,USA,3/23/2013,1,678,yahoo.com,com,0,20.25
2913,Eaton Rapids,MI,48827,USA,3/10/2011,1,517,yahoo.com,com,0,26.87
1999,Urbandale,IA,50322,US,6/1/2010,1,515,personal domain,edu,0,19.89
3195,Centennial,CO,80112,USA,5/13/2011,1,303,comcast.net,net,0,32.16
1,Rigby,ID,83442,US,2/9/2008,3,208,personal domain,com,1,0
1675,Moorhead,MN,56560,US,3/29/2010,3,701,personal domain,org,0,180.46
4475,inkster,MI,48141,USA,5/16/2013,1,313,gmail.com,com,0,22.24
2312,Phoenix,AZ,85024,USA,8/17/2010,0,602,aol.com,com,1,0
668,Albuquerque,NM,87120,US,9/2/2009,1,505,gmail.com,com,1,0
4859,Mukilteo,WA,98275,USA,7/26/2015,1,425,personal domain,edu,0,56.94
1142,Morganville,NJ,7751,US,12/26/2009,2,732,optonline.net,net,0,49.4
3221,Bend,OR,97701,USA,5/22/2011,1,541,yahoo.com,com,0,65.7
3193,Shepherdsville,KY,40165,USA,5/13/2011,0,850,yahoo.com,com,1,0
330,Decatur,IL,62522,US,5/18/2009,1,217,yahoo.com,com,0,71.99
1436,Temple Terrace,FLORIDA,33637,US,2/26/2010,1,813,yahoo.com,com,0,20.3
1890,Herndon,VA,20170,US,5/8/2010,1,703,verizon.net,net,0,26.05
1509,League City,TX,77573,US,3/8/2010,3,713,aol.com,com,1,352.8
853,Long Beach,CA,90815,US,10/16/2009,1,562,charter.net,net,0,24.06
4362,Pensacola,FL,32526,USA,1/18/2013,1, ,yahoo.com,com,0,56.94
4027,Jonesboro,AR,72403,USA,5/24/2012,1,479,personal domain,com,0,31.24
832,Tacoma,WA,98405,US,10/11/2009,0,580,hotmail.com,com,0,0
3649,kent,WA,98042,USA,11/17/2011,2,253,gmail.com,com,0,32.96
2972,Noble,OK,73068,USA,3/23/2011,1,405,yahoo.com,com,0,19.39
2064,Radford,VIRGINIA,24141-2720,US,6/15/2010,1,540,personal domain,com,1,31.26
2710,Walnut Creek,CA,94596,USA,1/18/2011,0,925,personal domain,com,1,0
2187,Goshen,NY,10924,US,7/8/2010,1,845,yahoo.com,com,0,33.81
168,Waddell,AZ,85355,US,2/12/2009,0,623,yahoo.com,com,0,0
1894,Loveland,OHIO,45140,US,5/8/2010,2,513,personal domain,com,0,57.28
3868,Johnson City,TN,37604,USA,3/16/2012,1,423,personal domain,com,0,110.5
3076,Meridian,ID,83646,USA,4/16/2011,1,208,hotmail.com,com,0,27.64
3246,norwalk,CT,6851,USA,5/30/2011,1, ,yahoo.com,com,0,10.4
1346,Maroa,ILLINOIS,61756,US,2/10/2010,1,217,yahoo.com,com,0,29.64
615,Ellisville,MO,63011,US,8/19/2009,1,314,gmail.com,com,0,57.56
2564,Hackensack,NJ,7601,USA,11/16/2010,1, ,msn.com,com,0,19.39
2509,Urbandale,IA,50322,USA,10/20/2010,1,515,personal domain,org,0,100.53
1523,Burleson,TX,76028,US,3/9/2010,1,817,att.net,net,0,39.52
800,Vero Beach,FL,32968,US,10/5/2009,1,772,comcast.net,net,1,0
3583,York,PA,17404,USA,10/10/2011,1,717,yahoo.com,com,0,26.41
1013,Murrieta,CA,92562,US,11/25/2009,0,951,personal domain,com,0,0
4498,Fort Worth,TX,76107,USA,6/2/2013,1,817,personal domain,com,1,50.25
3111,PURDY,MO,65734,USA,4/24/2011,1,417,personal domain,com,0,19.4
1033,Commerce Twp,MI,48382,US,12/1/2009,1,248,hotmail.com,com,0,26.56
1704,Montpelier,IDAHO,83254,US,4/5/2010,1,208,hotmail.com,com,0,19.76
3126,Temecula,CA,92592,USA,4/28/2011,0,951,yahoo.com,com,1,0
2648,Webster,NY,14580,USA,12/18/2010,1,585,gmail.com,com,0,18.81
3338,Erial,NJ,8081,USA,6/29/2011,1,856,comcast.net,net,1,60.48
415,Summerville,SC,29485,US,6/11/2009,1,843,personal domain,com,0,26.5
350,Not Given,WA,0,US,5/21/2009,2,Not,personal domain,com,1,0
892,Monroe Twp,NJ,8831,US,10/27/2009,2,732,hotmail.com,com,1,223.38
3151,Plainfield,IN,46168,USA,5/3/2011,1, ,yahoo.com,com,0,66.02
1716,Bensalem,PA,19020,US,4/7/2010,2,215,personal domain,au,1,201.42
1237,Delaware,OHIO,43015,US,1/22/2010,0,740,yahoo.com,com,0,0
821,Idaho Falls,ID,83402,US,10/10/2009,0,208,gmail.com,com,0,0
2871,San Diego,CA,92101,USA,3/1/2011,1,619,personal domain, ,0,50.04
4932,Middleton,ID,83644,USA,11/20/2016,1,208,msn.com,com,0,9.81
1058,Summerfield,NC,27358,US,12/6/2009,1,336,personal domain,edu,0,16.96
1483,Kent,WA,98032,US,3/3/2010,1,,live.com,com,0,9.88
3347,Glasogw,MT,59230,USA,7/1/2011,2, ,personal domain,org,0,56.72
3818,Newark,DE,19702,USA,2/27/2012,1,302,personal domain, om,0,19.79
2773,Kankakee,IL,60901,USA,2/5/2011,1,815,comcast.net,net,0,23.68
763,Climax Springs,MISSOURI,65324,US,9/27/2009,1,573,personal domain,com,0,45.16
1563,Rahway,NJ,7065,US,3/14/2010,0,732,gmail.com,com,0,0
2055,Port Charlotte,FLORIDA,33952,US,6/12/2010,1,941,aol.com,com,0,39.52
1261,Hiawassee,GA.,30546,US,1/26/2010,1,706,yahoo.com,com,1,65.93
625,Gulfport,FL,33707,US,8/22/2009,0,727,personal domain,com,1,0
4472,Lakewood,CO,80225,USA,5/15/2013,1,303,personal domain,gov,0,57.8
2201,enid,OK,73701,USA,7/16/2010,1,580,personal domain,,0,41.48
2110,Prescott Valley,AZ,86314,US,6/25/2010,1,928,hotmail.com,com,1,0
1134,Eureka,CA,95501,US,12/22/2009,1,866,personal domain,com,1,0
3941,Orange park,FL,32065,USA,4/13/2012,1,904,bellsouth.net,net,0,29.85
435,Alpena,MI,49707,US,6/18/2009,1,989,yahoo.com,com,0,28.08
915,Greer,SC,29651,US,11/1/2009,0,864,gmail.com,com,0,0
1018,Lebanon,INDIANA,46052,US,11/27/2009,1,765,personal domain,us,0,59
4152,Oak Grove,MO,64075,USA,8/10/2012,1,816,mac.com,com,0,40.97
1994,Chandler,AZ,85249,US,5/28/2010,1,480,cox.net,net,0,18.4
844,Erie,PA,16506,US,10/15/2009,1,814,msn.com,com,0,17.1
1584,Loudon,TN,37774,US,3/16/2010,1,865,personal domain,net,0,26.84
1118,Botkins,OH,45306,US,12/18/2009,1,937,personal domain,com,1,0
4856,Reynoldsburg,OH,43068,USA,7/22/2015,1, ,att.net,net,0,27.15
4759,Watertown,CT,6795,USA,10/23/2014,1, ,personal domain, ,0,39.59
4961,San Antonio,TX,78239,USA,2/8/2018,1,361,aol.com,com,0,41.62
3038,Portland,OR,97220,USA,4/6/2011,4,503,msn.com,com,1,202.13
3254,Hernando,MS,38632,USA,6/1/2011,1,662,att.net,net,0,107.34
3685,GAINESVILLE,FL,32606,USA,12/6/2011,2,352,yahoo.com,com,0,160.11
152,Temple,TX,76502,US,1/22/2009,1,254,personal domain,com,1,49.89
2749,Melrose Park,IL,60160,USA,1/28/2011,1,708,sbcglobal.net,net,0,32.38
1168,Greenwood,IN,46143,US,1/5/2010,1,317,aol.com,com,0,21.67
1052,Falls Church,VA,22041,US,12/5/2009,1,,aol.com,com,0,37.07
2668,Elizabeth city,NC,27909,USA,12/30/2010,1,352,yahoo.com,com,0,27.44
237,Plano,TX,75074,US,3/31/2009,2,972,msn.com,com,1,0
458,Graford,TX,76449,US,6/29/2009,2,940,yahoo.com,com,1,0
4806,Narragansett,RI,2882,USA,4/1/2015,1,401,cox.net,net,0,55.61
1777,Boiling Springs,SC,29316,US,4/19/2010,1,864,bellsouth.net,net,0,44.73
1064,Zionsville,INDIANA,46077,US,12/7/2009,1,,personal domain,edu,0,24.35
1629,Buckeye,AZ,85326,US,3/22/2010,1,480,hotmail.com,com,1,0
292,Riverview,MI.,48193,US,5/7/2009,1,313,hotmail.com,com,0,40.9
2788,Lafayette,CO,80026,USA,2/9/2011,2,303,yahoo.com,com,0,68.5
2763,Weyburn,SK,S4H 3M5,CAN,2/1/2011,1,306,personal domain,com,0,95.06
4187,Clancy,MT,59634,USA,8/27/2012,1, ,personal domain,net,0,40.71
1149,Wellston,OK,74881,US,12/29/2009,0,405,hughes.net,net,1,0
4185,Dinuba,CA,93618,USA,8/27/2012,1,559,personal domain, ,0,55.05
873,Elliottsburg,PA,17024,US,10/21/2009,1,717,embarqmail.com,com,0,35.3
4448,Livonia,MI,48150,USA,4/11/2013,1,734,personal domain,com,0,33.23
2755,Honolulu,HI,96821,USA,1/30/2011,3,808,personal domain,edu,0,88.48
4906,Hull,MA,2045,USA,3/22/2016,1, ,yahoo.com,com,0,18.8
3990,McKinney,TX,75069,USA,5/7/2012,0,302,gmail.com,com,1,0
2134,Erie,PA,16506,US,6/30/2010,1,814,personal domain,com,0,9.88
1464,Riverview,FL,33578,US,3/1/2010,1,813,aol.com,com,1,0
4566,Santo,TX,76472,USA,9/5/2013,1,682,personal domain, ,0,17.18
1248,Wellington,OH,44090,US,1/24/2010,0,440,hotmail.com,com,0,0
1954,Prescott,AZ,86303,US,5/18/2010,1,928,gmail.com,com,0,9.88
4919,St petersburg,FL,33714,USA,6/5/2016,1, ,tampabay.rr.com,com,0,78.84
3889,San Mateo,CA,94401,USA,3/25/2012,2, ,yahoo.com,com,0,330.27
3947,henderson,NV,89074,USA,4/18/2012,1, ,aol.com,com,0,56.75
2122,Durand,MI,48429,US,6/28/2010,1,989,personal domain,net,1,0
4626,Albuquerque,NM,87111,USA,12/12/2013,2,505,gmail.com,com,0,599.19
4564,Columbia,MD,21045,USA,9/3/2013,1,301,gmail.com,com,0,25.93
554,Indianapolis,IN,46228,US,8/3/2009,0,317,sbcglobal.net,net,1,0
511,Branchville,NJ,7826,US,7/19/2009,0,973,personal domain,com,1,0
3259,West Bloomfield,MI,48322,USA,6/2/2011,1,248,personal domain,com,0,70.33
2441,Antwerp,OH,45813,USA,9/26/2010,1,419,gmail.com,com,0,48.59
388,Ashford,AL,36312,US,6/3/2009,0,334,personal domain,net,1,0
1321,Indianapolis,IN,46237,US,2/7/2010,1,317,yahoo.com,com,0,10.42
647,Pittsboro,IN,46167,US,8/27/2009,0,317,personal domain,com,0,0
2302,Woodland,WA,98674,USA,8/14/2010,1, ,yahoo.com,com,0,19.89
710,Leclaire,IA,52753,US,9/12/2009,1,563,yahoo.com,com,0,39.16
2670,Temecula,CA,92592,USA,1/1/2011,1,951,verizon.net,net,0,84.89
3432,Fresh Meadows,NY,11365,USA,8/8/2011,0,347,aol.com,com,1,0
3380,Lubbock,TX,79423,USA,7/15/2011,0,806,gmail.com,com,1,0
1632,Antioch,CA,94531,US,3/22/2010,1,925,yahoo.com,com,0,24.97
4848,Fredericksburg,TX,78624,USA,6/28/2015,1,830,personal domain,net,0,17.32
4599,Indianapolis,IN,46235,USA,10/17/2013,2, ,hotmail.com,com,0,76.01
387,Comstock Park,MI,49321,US,6/2/2009,0,616,personal domain,edu,0,0
